"ProbeSet Name","HR_14.42l.CEL","p-value (HR_14.42l.CEL)","Detection (HR_14.42l.CEL)","HR_14.42f.CEL","p-value (HR_14.42f.CEL)","Detection (HR_14.42f.CEL)","HR_14.42g.CEL","p-value (HR_14.42g.CEL)","Detection (HR_14.42g.CEL)","HR_14.42h.CEL","p-value (HR_14.42h.CEL)","Detection (HR_14.42h.CEL)","HR_14.42i.CEL","p-value (HR_14.42i.CEL)","Detection (HR_14.42i.CEL)","HR_14.42j.CEL","p-value (HR_14.42j.CEL)","Detection (HR_14.42j.CEL)","HR_14.42k.CEL","p-value (HR_14.42k.CEL)","Detection (HR_14.42k.CEL)"
"ggo-miR-30b_st","6.65838","1.36E-12","TRUE","7.500195","8.72E-16","TRUE","7.379741","8.72E-16","TRUE","7.583291","8.72E-16","TRUE","1.290272","0.8728037","FALSE","6.532853","1.83E-13","TRUE","6.952888","5.27E-15","TRUE"
"lla-miR-30b_st","6.807627","2.42E-13","TRUE","7.537055","8.72E-16","TRUE","7.28355","8.72E-16","TRUE","7.655814","8.72E-16","TRUE","1.422408","0.3257223","FALSE","6.371168","3.19E-12","TRUE","6.602416","5.69E-14","TRUE"
"mne-miR-30b_st","6.914711","1.02E-13","TRUE","7.585996","8.72E-16","TRUE","7.39826","8.72E-16","TRUE","7.524038","8.72E-16","TRUE","3.244499","0.005678919","TRUE","6.741153","5.83E-15","TRUE","6.854189","1.74E-14","TRUE"
"age-miR-30b_st","6.72564","6.02E-13","TRUE","7.590769","8.72E-16","TRUE","7.274732","8.72E-16","TRUE","7.631832","8.72E-16","TRUE","1.436558","0.2536595","FALSE","6.879828","2.72E-14","TRUE","6.820089","1.74E-14","TRUE"
"ppa-miR-30b_st","6.725086","1.30E-13","TRUE","7.527608","8.72E-16","TRUE","7.432753","8.72E-16","TRUE","7.733966","8.72E-16","TRUE","1.54164","0.654612","FALSE","6.286223","2.90E-13","TRUE","6.851393","9.57E-15","TRUE"
"ggo-miR-125b_st","12.42107","8.72E-16","TRUE","12.88676","8.72E-16","TRUE","13.06838","8.72E-16","TRUE","12.93321","8.72E-16","TRUE","12.87648","8.72E-16","TRUE","12.49705","8.72E-16","TRUE","12.71021","8.72E-16","TRUE"
"age-miR-125b_st","12.52224","8.72E-16","TRUE","12.92457","8.72E-16","TRUE","13.26162","8.72E-16","TRUE","13.01359","8.72E-16","TRUE","12.88272","8.72E-16","TRUE","12.51731","8.72E-16","TRUE","12.84513","8.72E-16","TRUE"
"ppa-miR-125b_st","12.40969","8.72E-16","TRUE","12.9192","8.72E-16","TRUE","13.16807","8.72E-16","TRUE","12.96432","8.72E-16","TRUE","12.80891","8.72E-16","TRUE","12.44924","8.72E-16","TRUE","12.71891","8.72E-16","TRUE"
"ppy-miR-125b_st","12.44606","8.72E-16","TRUE","12.93796","8.72E-16","TRUE","13.19969","8.72E-16","TRUE","12.92519","8.72E-16","TRUE","12.79116","8.72E-16","TRUE","12.41953","8.72E-16","TRUE","12.83221","8.72E-16","TRUE"
"ptr-miR-125b_st","12.3416","8.72E-16","TRUE","12.92653","8.72E-16","TRUE","13.1049","8.72E-16","TRUE","12.91297","8.72E-16","TRUE","12.4184","8.72E-16","TRUE","12.39204","8.72E-16","TRUE","12.68118","8.72E-16","TRUE"
"mml-miR-125b_st","12.49266","8.72E-16","TRUE","13.0284","8.72E-16","TRUE","13.24499","8.72E-16","TRUE","12.98933","8.72E-16","TRUE","12.29544","8.72E-16","TRUE","12.52499","8.72E-16","TRUE","12.86359","8.72E-16","TRUE"
"sla-miR-125b_st","12.63739","8.72E-16","TRUE","13.04001","8.72E-16","TRUE","13.32353","8.72E-16","TRUE","13.02082","8.72E-16","TRUE","12.859","8.72E-16","TRUE","12.57668","8.72E-16","TRUE","12.94314","8.72E-16","TRUE"
"lla-miR-125b_st","12.55313","8.72E-16","TRUE","13.02445","8.72E-16","TRUE","13.21293","8.72E-16","TRUE","13.0598","8.72E-16","TRUE","12.54462","8.72E-16","TRUE","12.5757","8.72E-16","TRUE","12.88558","8.72E-16","TRUE"
"mne-miR-125b_st","12.5122","8.72E-16","TRUE","12.83593","8.72E-16","TRUE","13.31767","8.72E-16","TRUE","12.92246","8.72E-16","TRUE","12.50505","8.72E-16","TRUE","12.52454","8.72E-16","TRUE","12.8676","8.72E-16","TRUE"
"mml-miR-128a_st","6.228365","1.74E-14","TRUE","6.598631","8.72E-16","TRUE","6.679608","2.90E-15","TRUE","6.85216","8.72E-16","TRUE","7.506424","8.72E-16","TRUE","4.420095","3.47E-07","TRUE","5.50951","4.66E-12","TRUE"
"ptr-miR-128_st","6.487343","1.39E-12","TRUE","7.050912","8.72E-16","TRUE","6.687076","8.72E-16","TRUE","6.733474","8.72E-16","TRUE","7.193242","4.11E-15","TRUE","4.961807","7.91E-08","TRUE","5.989896","2.62E-13","TRUE"
"ppy-miR-128_st","6.363463","1.14E-13","TRUE","6.920043","8.72E-16","TRUE","6.936125","8.72E-16","TRUE","6.770847","8.72E-16","TRUE","7.339964","2.90E-15","TRUE","4.983477","9.93E-08","TRUE","6.335655","2.27E-11","TRUE"
"sla-miR-128_st","6.520802","5.39E-14","TRUE","6.874835","8.72E-16","TRUE","6.660769","2.26E-15","TRUE","6.502188","8.72E-16","TRUE","7.199784","1.16E-14","TRUE","4.8317","7.77E-07","TRUE","5.876187","3.35E-13","TRUE"
"age-miR-128_st","6.368593","2.90E-15","TRUE","6.811785","8.72E-16","TRUE","6.570184","2.90E-15","TRUE","6.605037","8.72E-16","TRUE","7.425366","2.58E-13","TRUE","5.291252","6.87E-08","TRUE","5.888659","2.03E-12","TRUE"
"ppa-miR-128_st","6.232597","2.63E-14","TRUE","6.745814","8.72E-16","TRUE","6.730234","1.59E-15","TRUE","6.480987","8.72E-16","TRUE","6.651301","2.46E-14","TRUE","5.104581","7.70E-08","TRUE","6.065788","2.62E-13","TRUE"
"mml-miR-130a_st","6.355865","4.86E-11","TRUE","7.151608","8.72E-16","TRUE","7.30513","8.72E-16","TRUE","6.946152","8.72E-16","TRUE","4.911016","3.42E-05","TRUE","5.47998","2.48E-09","TRUE","6.548193","1.86E-13","TRUE"
"ggo-miR-130a_st","6.604191","1.04E-11","TRUE","7.152575","8.72E-16","TRUE","7.209223","8.72E-16","TRUE","6.995373","8.72E-16","TRUE","5.675025","1.30E-07","TRUE","5.330175","3.30E-09","TRUE","6.207557","1.86E-13","TRUE"
"mne-miR-130a_st","6.480305","1.58E-11","TRUE","7.124007","8.72E-16","TRUE","7.174853","8.72E-16","TRUE","7.102665","8.72E-16","TRUE","6.316779","2.35E-09","TRUE","4.624547","1.36E-08","TRUE","6.550445","1.86E-13","TRUE"
"ppa-miR-130a_st","6.583273","1.48E-11","TRUE","7.083074","8.72E-16","TRUE","7.373586","8.72E-16","TRUE","7.179678","8.72E-16","TRUE","5.785095","1.20E-07","TRUE","5.468334","2.67E-09","TRUE","6.696435","1.03E-13","TRUE"
"ggo-miR-133a_st","4.6621","2.15E-08","TRUE","5.16384","6.51E-08","TRUE","5.831646","1.46E-11","TRUE","5.265264","1.79E-08","TRUE","4.37963","2.13E-06","TRUE","4.098253","0.01187962","TRUE","5.25727","1.59E-07","TRUE"
"age-miR-133a_st","4.260001","8.92E-07","TRUE","5.157578","4.37E-08","TRUE","5.553385","4.26E-09","TRUE","5.217977","9.53E-10","TRUE","6.040373","1.07E-09","TRUE","3.916515","0.004169181","TRUE","4.739019","1.69E-07","TRUE"
"ppa-miR-133a_st","4.624851","3.01E-06","TRUE","5.204365","4.12E-08","TRUE","5.656631","3.88E-11","TRUE","5.550485","4.86E-10","TRUE","5.870849","1.98E-09","TRUE","3.730748","0.003910859","TRUE","5.520389","3.72E-08","TRUE"
"ppy-miR-133a_st","1.756705","0.2190109","FALSE","1.691049","0.264642","FALSE","1.976699","0.07093782","FALSE","1.875503","0.05840555","TRUE","1.932833","0.1205837","FALSE","2.685611","0.006247795","TRUE","1.367292","0.6269546","FALSE"
"ptr-miR-133a_st","4.363791","8.95E-06","TRUE","5.45173","4.56E-08","TRUE","5.880892","6.87E-12","TRUE","5.676695","5.28E-10","TRUE","4.42989","3.73E-05","TRUE","4.327277","0.001981923","TRUE","5.210583","3.00E-07","TRUE"
"mml-miR-133a_st","1.484641","0.4127827","FALSE","1.90436","0.07824479","FALSE","2.37057","0.02831434","TRUE","1.997517","0.05745949","TRUE","2.290402","0.1323015","FALSE","2.716877","0.008541547","TRUE","2.053041","0.02380037","TRUE"
"sla-miR-133a_st","5.171372","1.56E-07","TRUE","5.553526","5.98E-09","TRUE","5.548578","2.16E-10","TRUE","5.538013","3.08E-09","TRUE","5.404805","1.43E-05","TRUE","4.726761","0.00073444","TRUE","5.026986","2.13E-08","TRUE"
"lla-miR-133a_st","4.815876","1.10E-08","TRUE","5.281398","3.51E-08","TRUE","5.330064","1.16E-09","TRUE","5.515463","2.41E-09","TRUE","3.878725","0.000104448","TRUE","4.239589","5.65E-05","TRUE","5.333406","1.26E-09","TRUE"
"mne-miR-133a_st","4.649296","1.02E-07","TRUE","5.261172","7.91E-08","TRUE","5.907851","7.99E-11","TRUE","5.391788","9.02E-09","TRUE","4.852792","4.55E-05","TRUE","4.415276","0.001870759","TRUE","4.93856","7.27E-07","TRUE"
"lla-miR-135_st","1.381941","0.6579034","FALSE","1.502819","0.6045757","FALSE","1.417449","0.5157955","FALSE","1.276923","0.9403925","FALSE","1.097822","0.9781565","FALSE","1.149978","0.9440129","FALSE","1.327834","0.3985878","FALSE"
"age-miR-135_st","1.513376","0.1209937","FALSE","1.427487","0.4205071","FALSE","1.163099","0.6044098","FALSE","1.65029","0.1824475","FALSE","1.40628","0.1994789","FALSE","1.026654","0.7457985","FALSE","1.775463","0.05807096","TRUE"
"ppa-miR-135_st","1.679243","0.3897467","FALSE","1.108438","0.9124702","FALSE","1.281357","0.8683071","FALSE","1.303635","0.7988939","FALSE","1.767023","0.3171042","FALSE","1.028375","0.9430886","FALSE","1.515367","0.4853955","FALSE"
"mml-miR-135a_st","1.073753","0.6257982","FALSE","0.9816004","0.8546304","FALSE","1.039445","0.7123216","FALSE","1.358986","0.5170628","FALSE","1.126279","0.8360682","FALSE","0.9842894","0.5003238","FALSE","1.306229","0.3797426","FALSE"
"ptr-miR-135a_st","1.13776","0.7969327","FALSE","0.9696982","0.9671475","FALSE","1.038167","0.9514303","FALSE","1.348797","0.8112809","FALSE","1.413526","0.8106569","FALSE","1.080898","0.6469441","FALSE","1.201226","0.5869123","FALSE"
"ggo-miR-135_st","1.126419","0.8009417","FALSE","1.046398","0.9935204","FALSE","1.10439","0.8579829","FALSE","1.084084","0.952038","FALSE","1.144948","0.8551269","FALSE","1.117736","0.2702813","FALSE","1.204575","0.8108391","FALSE"
"ppy-miR-135_st","1.291653","0.7031701","FALSE","1.330014","0.8606487","FALSE","1.076311","0.9802906","FALSE","1.219421","0.8915927","FALSE","1.813519","0.2506445","FALSE","1.131995","0.9489775","FALSE","1.264798","0.7489263","FALSE"
"ptr-miR-140_st","1.41277","0.5289726","FALSE","1.255042","0.226697","FALSE","1.949625","0.06529406","FALSE","1.676668","0.1785132","FALSE","1.519833","0.7124067","FALSE","1.114534","0.9788765","FALSE","1.343473","0.4038834","FALSE"
"mne-miR-140_st","1.013312","0.9837834","FALSE","1.330014","0.6753072","FALSE","0.9652296","0.7875908","FALSE","1.108022","0.8500001","FALSE","1.382201","0.7697616","FALSE","1.055363","0.8191808","FALSE","1.128705","0.9248205","FALSE"
"ptr-miR-143_st","11.71997","8.72E-16","TRUE","11.80807","8.72E-16","TRUE","11.72741","8.72E-16","TRUE","11.96119","8.72E-16","TRUE","11.90148","8.72E-16","TRUE","11.54555","8.72E-16","TRUE","11.71951","8.72E-16","TRUE"
"ggo-miR-143_st","11.74324","8.72E-16","TRUE","11.71695","8.72E-16","TRUE","11.72929","8.72E-16","TRUE","11.97126","8.72E-16","TRUE","12.15148","8.72E-16","TRUE","11.61429","8.72E-16","TRUE","11.69712","8.72E-16","TRUE"
"ppy-miR-143_st","11.70169","8.72E-16","TRUE","11.78127","8.72E-16","TRUE","11.78314","8.72E-16","TRUE","11.96768","8.72E-16","TRUE","12.08701","8.72E-16","TRUE","11.54527","8.72E-16","TRUE","11.75213","8.72E-16","TRUE"
"lla-miR-143_st","11.73935","8.72E-16","TRUE","11.78748","8.72E-16","TRUE","11.74381","8.72E-16","TRUE","11.97261","8.72E-16","TRUE","11.14898","8.72E-16","TRUE","11.53695","8.72E-16","TRUE","11.75796","8.72E-16","TRUE"
"ppa-miR-143_st","11.76604","8.72E-16","TRUE","11.85166","8.72E-16","TRUE","11.81225","8.72E-16","TRUE","12.01734","8.72E-16","TRUE","11.83073","8.72E-16","TRUE","11.6136","8.72E-16","TRUE","11.78918","8.72E-16","TRUE"
"ptr-miR-144_st","1.197503","0.49211","FALSE","1.223397","0.9158438","FALSE","1.038592","0.975667","FALSE","1.083251","0.9570897","FALSE","1.314415","0.4234486","FALSE","0.9876787","0.8842116","FALSE","0.9830841","0.9900947","FALSE"
"ppy-miR-144_st","1.312244","0.8453706","FALSE","1.359912","0.8892387","FALSE","1.143296","0.9697434","FALSE","1.054891","0.9957999","FALSE","1.414527","0.585463","FALSE","1.091065","0.9354628","FALSE","1.333474","0.7784818","FALSE"
"mne-miR-144_st","1.508813","0.3264326","FALSE","1.262255","0.3646431","FALSE","1.361457","0.2628185","FALSE","1.618503","0.1797254","FALSE","1.710578","0.5047373","FALSE","1.033705","0.9023161","FALSE","1.345208","0.3712076","FALSE"
"ppa-miR-144_st","1.337572","0.258681","FALSE","1.131511","0.2599175","FALSE","1.333773","0.2730856","FALSE","1.139312","0.2853135","FALSE","1.522971","0.04947365","TRUE","0.7776762","0.5496187","FALSE","1.352798","0.1762835","FALSE"
"mml-miR-145_st","13.32347","8.72E-16","TRUE","13.2925","8.72E-16","TRUE","13.18705","8.72E-16","TRUE","13.42132","8.72E-16","TRUE","12.64738","8.72E-16","TRUE","13.06923","8.72E-16","TRUE","13.31861","8.72E-16","TRUE"
"ptr-miR-145_st","13.32467","8.72E-16","TRUE","13.26697","8.72E-16","TRUE","13.21533","8.72E-16","TRUE","13.43882","8.72E-16","TRUE","12.83272","8.72E-16","TRUE","13.0935","8.72E-16","TRUE","13.34064","8.72E-16","TRUE"
"ggo-miR-145_st","13.40574","8.72E-16","TRUE","13.32858","8.72E-16","TRUE","13.27428","8.72E-16","TRUE","13.41861","8.72E-16","TRUE","13.02809","8.72E-16","TRUE","13.17294","8.72E-16","TRUE","13.40282","8.72E-16","TRUE"
"ppy-miR-145_st","13.37316","8.72E-16","TRUE","13.32921","8.72E-16","TRUE","13.35885","8.72E-16","TRUE","13.42472","8.72E-16","TRUE","12.65098","8.72E-16","TRUE","13.05857","8.72E-16","TRUE","13.35183","8.72E-16","TRUE"
"mne-miR-145_st","13.30888","8.72E-16","TRUE","13.29701","8.72E-16","TRUE","13.30198","8.72E-16","TRUE","13.45562","8.72E-16","TRUE","13.05853","8.72E-16","TRUE","13.09031","8.72E-16","TRUE","13.34705","8.72E-16","TRUE"
"mml-miR-153_st","0.9217028","0.8622663","FALSE","1.265761","0.5281564","FALSE","1.737403","0.1998084","FALSE","1.214169","0.2983639","FALSE","1.149344","0.7964647","FALSE","0.9126304","0.8124395","FALSE","1.605328","0.5114884","FALSE"
"ppy-miR-153_st","1.107154","0.7543717","FALSE","1.350955","0.2733994","FALSE","1.195909","0.7701212","FALSE","1.58344","0.2123006","FALSE","1.697794","0.2084806","FALSE","0.9002957","0.5789704","FALSE","1.036963","0.6191535","FALSE"
"mne-miR-153_st","1.575073","0.2937269","FALSE","1.079182","0.6493769","FALSE","1.367551","0.4552714","FALSE","1.483994","0.223471","FALSE","1.184078","0.6848956","FALSE","0.8603714","0.8554892","FALSE","1.417578","0.3361194","FALSE"
"ggo-miR-153_st","1.151248","0.7266473","FALSE","1.611163","0.248998","FALSE","1.120202","0.9403005","FALSE","1.190494","0.705443","FALSE","1.129819","0.8311522","FALSE","1.181049","0.8728961","FALSE","1.669826","0.1103806","FALSE"
"ptr-miR-9_st","0.9424777","0.9990346","FALSE","1.146868","0.8335395","FALSE","1.250241","0.7688259","FALSE","1.150836","0.9613053","FALSE","1.315106","0.9028181","FALSE","0.9823575","0.9921167","FALSE","1.219932","0.9172369","FALSE"
"ggo-miR-9_st","1.354445","0.9371437","FALSE","0.9868859","0.977241","FALSE","1.106848","0.9176027","FALSE","0.991729","0.9866876","FALSE","1.30531","0.9281324","FALSE","1.213441","0.9623607","FALSE","1.242498","0.9054281","FALSE"
"lla-miR-9_st","1.167545","0.8262231","FALSE","1.249776","0.7415879","FALSE","1.076901","0.861871","FALSE","1.086529","0.7253706","FALSE","1.230071","0.9488384","FALSE","0.956826","0.9973009","FALSE","1.499826","0.4092145","FALSE"
"mne-miR-9_st","2.151489","0.3139373","FALSE","1.417904","0.5480933","FALSE","1.387934","0.5773846","FALSE","1.211158","0.8027343","FALSE","1.563041","0.8691329","FALSE","1.159016","0.9566344","FALSE","1.114505","0.944947","FALSE"
"age-miR-9_st","1.132235","0.6077604","FALSE","1.044366","0.8608512","FALSE","1.234884","0.5374079","FALSE","1.01957","0.8456745","FALSE","0.9658077","0.9089612","FALSE","1.238853","0.8644605","FALSE","1.298748","0.2762719","FALSE"
"lca-miR-125b_st","12.51439","8.72E-16","TRUE","13.01592","8.72E-16","TRUE","13.29437","8.72E-16","TRUE","12.98504","8.72E-16","TRUE","12.65983","8.72E-16","TRUE","12.51145","8.72E-16","TRUE","12.87175","8.72E-16","TRUE"
"mml-miR-127_st","9.205455","8.72E-16","TRUE","9.642349","8.72E-16","TRUE","9.727716","8.72E-16","TRUE","9.100513","8.72E-16","TRUE","9.825865","8.72E-16","TRUE","9.547039","8.72E-16","TRUE","9.632666","8.72E-16","TRUE"
"ptr-miR-127_st","9.236632","8.72E-16","TRUE","9.707089","8.72E-16","TRUE","9.659422","8.72E-16","TRUE","9.098902","8.72E-16","TRUE","9.800907","8.72E-16","TRUE","9.681828","8.72E-16","TRUE","9.717631","8.72E-16","TRUE"
"ppy-miR-127_st","9.357008","8.72E-16","TRUE","9.589668","8.72E-16","TRUE","9.675343","8.72E-16","TRUE","9.090361","8.72E-16","TRUE","9.883576","8.72E-16","TRUE","9.533293","8.72E-16","TRUE","9.685667","8.72E-16","TRUE"
"sla-miR-127_st","9.145048","8.72E-16","TRUE","9.590795","8.72E-16","TRUE","9.721176","8.72E-16","TRUE","9.091189","8.72E-16","TRUE","9.824358","8.72E-16","TRUE","9.550491","8.72E-16","TRUE","9.613581","8.72E-16","TRUE"
"lla-miR-127_st","9.079687","8.72E-16","TRUE","9.664524","8.72E-16","TRUE","9.540585","1.59E-15","TRUE","9.114134","1.59E-15","TRUE","9.796784","8.72E-16","TRUE","9.645073","8.72E-16","TRUE","9.685432","8.72E-16","TRUE"
"mne-miR-127_st","9.19477","8.72E-16","TRUE","9.610599","8.72E-16","TRUE","9.647943","8.72E-16","TRUE","9.2433","1.59E-15","TRUE","9.615436","2.90E-15","TRUE","9.563263","8.72E-16","TRUE","9.708687","8.72E-16","TRUE"
"age-miR-127_st","9.102271","8.72E-16","TRUE","9.556598","8.72E-16","TRUE","9.617858","8.72E-16","TRUE","9.111384","2.90E-15","TRUE","9.744522","8.72E-16","TRUE","9.565228","8.72E-16","TRUE","9.535461","8.72E-16","TRUE"
"ggo-miR-134_st","5.541109","6.10E-13","TRUE","6.402009","6.66E-13","TRUE","6.090426","8.05E-14","TRUE","5.260513","2.43E-09","TRUE","7.195437","8.72E-16","TRUE","4.989071","4.26E-06","TRUE","6.100226","1.83E-13","TRUE"
"ppy-miR-134_st","5.498711","1.88E-10","TRUE","6.412695","4.39E-13","TRUE","6.110495","2.27E-13","TRUE","5.433628","9.40E-10","TRUE","6.732269","5.27E-15","TRUE","4.994827","5.34E-05","TRUE","6.074522","1.99E-12","TRUE"
"mne-miR-134_st","5.750008","2.72E-12","TRUE","6.299425","1.20E-12","TRUE","6.058158","6.30E-14","TRUE","5.556839","2.27E-10","TRUE","6.748553","3.51E-15","TRUE","4.865855","1.48E-05","TRUE","5.912025","2.03E-12","TRUE"
"ppa-miR-134_st","5.735487","5.85E-14","TRUE","6.366456","1.20E-12","TRUE","6.167298","2.90E-13","TRUE","5.013762","6.08E-07","TRUE","6.690998","3.81E-14","TRUE","4.444054","0.003756924","TRUE","5.991083","3.17E-13","TRUE"
"ptr-miR-136_st","1.226171","0.5501568","FALSE","1.131511","0.6158901","FALSE","1.274938","0.3354175","FALSE","1.332545","0.3376141","FALSE","1.533951","0.2976729","FALSE","0.9635875","0.8926399","FALSE","1.007759","0.7882544","FALSE"
"ggo-miR-136_st","1.389875","0.7157753","FALSE","1.208034","0.9350388","FALSE","0.9457586","0.9738537","FALSE","0.8298179","0.99797","FALSE","1.495713","0.6146647","FALSE","0.9605848","0.9820951","FALSE","1.087724","0.8763042","FALSE"
"ppy-miR-136_st","1.236276","0.9593869","FALSE","1.315352","0.7218697","FALSE","0.9153869","0.9890549","FALSE","1.068439","0.9774241","FALSE","1.232862","0.7597781","FALSE","0.9349893","0.9914197","FALSE","1.197154","0.7413704","FALSE"
"ppa-miR-136_st","1.223822","0.8042164","FALSE","1.044366","0.8726106","FALSE","1.449967","0.3090222","FALSE","1.42894","0.3788297","FALSE","1.62254","0.5323613","FALSE","1.042388","0.9332614","FALSE","1.373607","0.5586751","FALSE"
"ptr-miR-154_st","1.892066","0.13706","FALSE","3.466005","0.000278415","TRUE","4.260431","1.31E-06","TRUE","3.515794","0.000666978","TRUE","1.823642","0.2839403","FALSE","3.679213","0.001704231","TRUE","1.827394","0.03869155","TRUE"
"ggo-miR-154_st","1.66696","0.3474676","FALSE","3.832521","5.11E-07","TRUE","3.975302","7.16E-05","TRUE","3.071733","0.001604275","TRUE","1.945428","0.215411","FALSE","3.595174","0.008383618","TRUE","1.738409","0.2557143","FALSE"
"ppy-miR-154_st","1.977343","0.03873596","TRUE","4.238687","8.22E-07","TRUE","3.305353","2.10E-05","TRUE","3.699345","2.63E-05","TRUE","1.444628","0.3242074","FALSE","3.205986","0.001921281","TRUE","3.359252","0.000561838","TRUE"
"mne-miR-154_st","1.893617","0.4014533","FALSE","4.613254","3.12E-08","TRUE","4.723621","2.31E-07","TRUE","3.048947","0.000479713","TRUE","1.661545","0.5723076","FALSE","4.569638","4.62E-06","TRUE","1.834044","0.07185977","FALSE"
"ppa-miR-154_st","2.504186","0.04350496","TRUE","4.553753","5.06E-08","TRUE","4.906163","3.47E-08","TRUE","3.597008","0.000112267","TRUE","1.588233","0.3801844","FALSE","4.032914","7.20E-05","TRUE","1.969236","0.09981262","FALSE"
"ptr-miR-184_st","11.75552","8.72E-16","TRUE","10.78032","8.72E-16","TRUE","10.66531","8.72E-16","TRUE","10.61209","8.72E-16","TRUE","11.41537","8.72E-16","TRUE","11.44717","8.72E-16","TRUE","10.69225","8.72E-16","TRUE"
"ppy-miR-184_st","11.77508","8.72E-16","TRUE","10.74685","8.72E-16","TRUE","10.67212","8.72E-16","TRUE","10.65457","8.72E-16","TRUE","11.53815","8.72E-16","TRUE","11.5472","8.72E-16","TRUE","10.82346","8.72E-16","TRUE"
"mne-miR-184_st","11.72599","8.72E-16","TRUE","10.7417","8.72E-16","TRUE","10.79434","8.72E-16","TRUE","10.65784","8.72E-16","TRUE","11.51849","8.72E-16","TRUE","11.29862","8.72E-16","TRUE","10.74039","8.72E-16","TRUE"
"ptr-miR-186_st","1.007798","0.7447506","FALSE","1.18145","0.6387815","FALSE","1.546904","0.3674681","FALSE","1.291285","0.7395621","FALSE","1.426484","0.782716","FALSE","2.240485","0.1244245","FALSE","1.289236","0.5745256","FALSE"
"ggo-miR-186_st","1.125411","0.3088307","FALSE","1.351246","0.5882244","FALSE","1.313529","0.7445396","FALSE","1.457079","0.5724922","FALSE","1.350519","0.9374592","FALSE","1.044891","0.9650245","FALSE","1.4157","0.5945484","FALSE"
"ppa-miR-186_st","1.686358","0.3187825","FALSE","0.8930023","0.9582575","FALSE","1.183727","0.8854938","FALSE","1.259861","0.7801064","FALSE","1.061863","0.9943308","FALSE","1.26032","0.606593","FALSE","1.054337","0.9135018","FALSE"
"mml-miR-188_st","4.871058","6.03E-05","TRUE","5.28052","1.93E-07","TRUE","4.47551","0.000875242","TRUE","4.683483","0.000295256","TRUE","4.375626","0.006476417","TRUE","4.282036","0.009584215","TRUE","3.328333","0.008298516","TRUE"
"ptr-miR-188_st","4.490932","0.000391938","TRUE","4.847301","7.46E-06","TRUE","4.457159","0.008565534","TRUE","4.06427","0.002467446","TRUE","3.961415","0.02083178","TRUE","4.147428","0.1069749","FALSE","4.783052","0.000193145","TRUE"
"ppy-miR-188_st","3.597814","0.00305957","TRUE","5.530491","2.35E-07","TRUE","4.009204","0.01735556","TRUE","4.510228","0.000592744","TRUE","4.258218","0.002599254","TRUE","4.15849","0.07295451","FALSE","4.285531","0.000111032","TRUE"
"mne-miR-188_st","4.417739","0.000175799","TRUE","4.904442","1.51E-05","TRUE","3.645567","0.02108826","TRUE","4.312759","0.000155446","TRUE","3.898663","0.03627688","TRUE","3.507158","0.08673358","FALSE","4.092352","0.02229556","TRUE"
"ppa-miR-188_st","4.919319","3.48E-05","TRUE","5.593187","9.78E-08","TRUE","4.250165","0.004214576","TRUE","4.270525","0.000278006","TRUE","4.49841","0.006084911","TRUE","4.528144","0.005429763","TRUE","3.465146","0.008586317","TRUE"
"mml-miR-190a_st","1.314076","0.9483373","FALSE","1.518243","0.4365323","FALSE","1.214545","0.9274154","FALSE","1.343554","0.645875","FALSE","1.330997","0.9653223","FALSE","1.322555","0.2150763","FALSE","1.588656","0.2293332","FALSE"
"ptr-miR-190a_st","1.404281","0.3767176","FALSE","0.9790797","0.6513193","FALSE","1.251984","0.4968204","FALSE","0.984797","0.819948","FALSE","1.312324","0.3940082","FALSE","0.9812452","0.7108049","FALSE","1.225235","0.7394664","FALSE"
"ggo-miR-190_st","1.427533","0.8147048","FALSE","1.207585","0.6024136","FALSE","1.06708","0.7112314","FALSE","1.025203","0.998646","FALSE","1.295141","0.9236056","FALSE","1.154851","0.3298768","FALSE","1.053981","0.9777644","FALSE"
"ppa-miR-190_st","1.312421","0.6205981","FALSE","1.34095","0.8272581","FALSE","0.9204887","0.9957361","FALSE","1.08789","0.9904887","FALSE","1.386057","0.8120123","FALSE","1.191686","0.710877","FALSE","1.325753","0.626737","FALSE"
"ggo-miR-195_st","10.11712","8.72E-16","TRUE","10.85133","8.72E-16","TRUE","10.61795","8.72E-16","TRUE","10.83954","8.72E-16","TRUE","9.373144","8.72E-16","TRUE","9.772012","8.72E-16","TRUE","9.989697","8.72E-16","TRUE"
"ppa-miR-195_st","10.15682","8.72E-16","TRUE","10.78376","8.72E-16","TRUE","10.59178","8.72E-16","TRUE","10.80381","8.72E-16","TRUE","9.005019","8.72E-16","TRUE","9.644322","8.72E-16","TRUE","9.974715","8.72E-16","TRUE"
"ppy-miR-206_st","2.674939","0.01110419","TRUE","3.445635","1.06E-05","TRUE","2.60986","0.00237206","TRUE","2.43741","0.01122578","TRUE","2.399509","0.2021602","FALSE","1.612712","0.42686","FALSE","2.148921","0.06867848","FALSE"
"mne-miR-206_st","2.958978","0.01774871","TRUE","3.455582","6.03E-05","TRUE","1.977282","0.2261676","FALSE","3.589128","9.28E-05","TRUE","1.52354","0.2926189","FALSE","1.130388","0.9057174","FALSE","2.476847","0.01135866","TRUE"
"mml-miR-21_st","4.478762","5.55E-05","TRUE","5.128118","4.82E-09","TRUE","4.424685","1.17E-07","TRUE","5.427731","9.84E-12","TRUE","1.439053","0.620847","FALSE","1.279636","0.6300911","FALSE","3.309716","7.62E-06","TRUE"
